id,consumption,hodge_id,hodge_s,excluded,local_inconsistency,global_inconsistency,self_assessed_wealth,hamlet,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting,ranking_meeting_norm,HodgeCBT_targets,tradCBT_targets
315,237.119,3,-0.4126984127,315,0.1429696855,0.0,1.0,12,9,73,35,Full community,0.0,0.1232876712328767,Included,Included
423,247.627,4,-0.7301587302,423,0.122575853,0.0,1.0,12,2,73,35,Full community,0.0,0.0273972602739726,Included,Included
561,438.7953,5,-0.1587301587,561,0.1241016737,0.0,1.0,12,4,73,35,Full community,0.0,0.0547945205479452,Excluded,Included
776,631.5714,6,0.1904761905,776,0.1362368916,0.0,2.0,12,70,73,35,Full community,0.0,0.958904109589041,Excluded,Excluded
801,246.8286,7,-0.0634920635,801,0.1386701036,0.0,2.0,12,10,73,35,Full community,0.0,0.136986301369863,Excluded,Included
943,263.6369,8,0.2857142857,943,0.1400864587,0.0,1.0,12,45,73,35,Full community,0.0,0.6164383561643836,Excluded,Excluded
97,331.0045,0,-0.0666666667,97,0.1808487771,0.0,2.0,13,74,92,34,Hybrid,1.0,0.8043478260869565,Excluded,Excluded
98,239.496,1,-0.0962962963,98,0.1675666962,0.0,2.0,13,56,92,34,Hybrid,1.0,0.6086956521739131,Excluded,Excluded
289,713.3381,2,0.4814814815,289,0.1642793281,0.0,3.0,13,52,92,34,Hybrid,1.0,0.5652173913043478,Excluded,Excluded
319,202.0503,3,-0.2222222222,319,0.1591979821,0.0,3.0,13,71,92,34,Hybrid,1.0,0.7717391304347826,Excluded,Excluded
360,306.3055,4,0.2925925926,360,0.1928787435,0.0,3.0,13,24,92,34,Hybrid,1.0,0.2608695652173913,Excluded,Included
845,240.7619,5,-0.4,845,0.1856773717,0.0,2.0,13,62,92,34,Hybrid,1.0,0.6739130434782609,Included,Excluded
888,346.2415,6,-0.5185185185,888,0.2340841083,0.0,1.0,13,72,92,34,Hybrid,1.0,0.782608695652174,Included,Excluded
996,609.85,8,-0.1037037037,996,0.1483297023,0.0,2.0,13,47,92,34,Hybrid,1.0,0.5108695652173914,Excluded,Excluded
113,1487.345,0,0.0,113,0.1646786335,0.0,3.0,17,5,135,110,Full community,0.0,0.037037037037037035,Excluded,Included
248,242.5524,1,0.325,248,0.1462937548,0.0,2.0,17,128,135,110,Full community,0.0,0.9481481481481482,Excluded,Excluded
408,368.3393,2,0.2892857143,408,0.1314938841,0.0,1.0,17,65,135,110,Full community,0.0,0.48148148148148145,Excluded,Included
488,837.2856,3,0.0083333333,488,0.1140385372,0.0,2.0,17,80,135,110,Full community,0.0,0.5925925925925926,Excluded,Included
666,474.7063,4,-0.5178571429,666,0.1621359989,0.0,2.0,17,62,135,110,Full community,0.0,0.45925925925925926,Included,Included
709,277.0646,5,-0.0714285714,709,0.1494417067,0.0,2.0,17,116,135,110,Full community,0.0,0.8592592592592593,Excluded,Excluded
718,298.1508,6,0.6607142857,718,0.1490196754,0.0,3.0,17,29,135,110,Full community,0.0,0.21481481481481482,Excluded,Included
732,164.6548,7,-0.325,732,0.1316918905,0.0,2.0,17,90,135,110,Full community,0.0,0.6666666666666666,Included,Included
834,282.5524,8,-0.369047619,834,0.1205375767,0.0,2.0,17,101,135,110,Full community,0.0,0.7481481481481481,Included,Included
71,175.6131,0,-0.2416666667,71,0.5359036677,0.0,3.0,18,27,109,48,Hybrid,0.0,0.24770642201834864,Excluded,Included
94,424.6349,1,0.125,94,0.4820143885,0.0,3.0,18,76,109,48,Hybrid,0.0,0.6972477064220184,Excluded,Excluded
222,180.9881,2,-0.1583333333,222,0.5439726062,0.0,3.0,18,17,109,48,Hybrid,0.0,0.1559633027522936,Excluded,Included
381,295.5089,3,0.2583333333,381,0.65104453,0.0,3.0,18,64,109,48,Hybrid,0.0,0.5871559633027523,Excluded,Excluded
389,231.6953,4,-0.25,389,0.6502429806,0.0,3.0,18,39,109,48,Hybrid,0.0,0.3577981651376147,Excluded,Included
431,261.3333,5,-0.2416666667,431,0.6361797588,0.0,2.0,18,10,109,48,Hybrid,0.0,0.09174311926605505,Excluded,Included
929,134.931,6,0.275,929,0.2348219135,0.0,3.0,18,32,109,48,Hybrid,0.0,0.29357798165137616,Excluded,Included
975,403.8234,7,0.2333333333,975,0.6184673898,0.0,3.0,18,93,109,48,Hybrid,0.0,0.8532110091743119,Excluded,Excluded
43,143.6939,0,-0.2261904762,43,0.1443479092,0.0,1.0,19,24,79,63,Full community,1.0,0.3037974683544304,Excluded,Included
157,513.7762,1,0.4821428571,157,0.1361663455,0.0,3.0,19,53,79,63,Full community,1.0,0.6708860759493671,Excluded,Included
318,375.7536,2,0.3928571429,318,0.1401137374,0.0,3.0,19,72,79,63,Full community,1.0,0.9113924050632911,Excluded,Excluded
391,243.4119,3,-0.2678571429,391,0.1413730255,0.0,2.0,19,55,79,63,Full community,1.0,0.6962025316455697,Excluded,Included
406,894.1854,4,0.8392857143,406,0.1372140954,0.0,3.0,19,79,79,63,Full community,1.0,1.0,Excluded,Excluded
570,179.5119,5,0.0476190476,570,0.1364410723,0.0,2.0,19,62,79,63,Full community,1.0,0.7848101265822784,Excluded,Included
778,254.8667,6,0.0,778,0.1294154229,0.0,3.0,19,36,79,63,Full community,1.0,0.45569620253164556,Excluded,Included
831,259.9365,7,-0.5952380952,831,0.1484590996,0.0,2.0,19,8,79,63,Full community,1.0,0.10126582278481013,Included,Included
884,213.8884,8,-0.6726190476,884,0.167778806,0.0,3.0,19,2,79,63,Full community,1.0,0.02531645569620253,Included,Included
92,313.9603,0,0.455026455,92,0.1091589407,0.0,3.0,20,91,102,39,Full community,1.0,0.8921568627450981,Excluded,Excluded
272,487.9233,1,0.4232804233,272,0.1113780467,0.0,2.0,20,88,102,39,Full community,1.0,0.8627450980392157,Excluded,Excluded
426,302.6533,2,-0.8201058201,426,0.118992325,0.0,2.0,20,3,102,39,Full community,1.0,0.029411764705882353,Included,Included
646,218.5105,3,-0.2380952381,646,0.1336771503,0.0,3.0,20,56,102,39,Full community,1.0,0.5490196078431373,Excluded,Excluded
674,266.5845,4,0.0582010582,674,0.1078702821,0.0,2.0,20,58,102,39,Full community,1.0,0.5686274509803921,Excluded,Excluded
712,205.7143,5,-0.5185185185,712,0.1311520368,0.0,2.0,20,16,102,39,Full community,1.0,0.1568627450980392,Included,Included
818,684.253,6,0.2857142857,818,0.1131421008,0.0,2.0,20,59,102,39,Full community,1.0,0.5784313725490197,Excluded,Excluded
896,273.6766,7,-0.3703703704,896,0.1268817204,0.0,2.0,20,28,102,39,Full community,1.0,0.27450980392156865,Included,Included
975,414.4435,8,0.7248677249,975,0.1123465762,0.0,3.0,20,87,102,39,Full community,1.0,0.8529411764705882,Excluded,Excluded
23,549.6324,0,0.8571428571,23,0.1746377765,0.0,3.0,23,52,53,25,Full community,1.0,0.9811320754716981,Excluded,Excluded
74,298.5674,1,-0.1174603175,74,0.157264781,0.0,3.0,23,29,53,25,Full community,1.0,0.5471698113207547,Excluded,Excluded
195,279.2429,2,-0.053968254,195,0.175742082,0.0,3.0,23,26,53,25,Full community,1.0,0.49056603773584906,Excluded,Excluded
260,247.4116,3,-0.035978836,260,0.1806802753,0.0,3.0,23,15,53,25,Full community,1.0,0.2830188679245283,Excluded,Included
